row_id,target,Usage
124780216c75131,0,Private
12486e7bfa856ca,0,Public
125137ba2d8f2c6,1,Private
1254257ba99f122,0,Private
125f221fd8c5c13,1,Public
12638473f36d674,0,Private
1274d6239b84574,1,Private
12832f07ca67849,1,Public
1284f0e2df6e8fb,1,Public
1287ad9d592386e,0,Private
128ecabef415f5c,1,Private
128f8f4f102979c,1,Public
129337d1ececa9b,1,Private
12975f4e38b6eaa,1,Private
129a2fe9f00e3f5,0,Private
12a9ef6ba538e76,0,Public
12abfb63c31e2ee,1,Public
12adae6b4f80574,0,Private
12b0ebf2544855d,1,Private
12b1be3c1c7c4b7,0,Public
12c1b9bc8d23293,0,Private
12c53e2e0e1a078,1,Private
12cc47fe48a6f96,1,Public
12d454e3a4c5637,0,Public
12d455aedbe067c,0,Public
12d7dc9a88144ba,1,Private
12e8002dbd26cc7,0,Public
12eae6226d03bf0,0,Private
12fc20d84e9aa37,0,Public
13030f8201ef67f,0,Public
1305c6d768bbcf6,0,Public
130a6bae902d949,0,Private
130a766ef6304d6,1,Public
13114c36325364e,0,Public
1313d11c770a07f,0,Public
131a5377c93d859,0,Private
131b1dee9f5ce8f,0,Public
1329902054fba81,1,Private
132e73051d0ba68,0,Public
133208b296fceff,1,Private
133f53ee0ca7bac,0,Public
1342a6d1af2b3e4,1,Private
1348151ad828408,1,Public
134cc8fc54b0717,1,Public
134f24500d2b21c,0,Public
135085bb7ef4ddd,0,Private
1350c9cae1195d6,1,Public
135c4d6f3590938,0,Public
135dd9ffab4e9f4,0,Public
136218635e02c86,1,Public
136bad0d6e9f3a4,0,Public
1374fb023e25622,1,Private
13881a6e10ae218,0,Public
138cc799275e44a,1,Private
139adbfff48f6b9,0,Private
139e5ccbcec6ccf,0,Private
13a21ea6fc7cf2a,1,Public
13a7a5cd78c8af3,0,Public
13a9cddc7e5ed34,0,Public
13b3f2cc9e5e400,0,Public
13bce0537255b0e,0,Private
13bd5821e854ab7,1,Public
13c1349cefc306b,0,Public
13c605d0267f746,0,Public
13c886985118702,0,Private
13cb085407f7af7,1,Public
13cbb5051bf6ffa,0,Public
13cc78bb7db9d0d,1,Public
13cc8104190fecc,1,Public
13d80cd728c6948,1,Private
13dde50fb16a84f,1,Private
13e07d84cc6f6dc,1,Public
13ef8eaad29923d,1,Public
13f043933101f90,1,Public
13f7971c9ca324e,1,Public
140b89372c9e6c6,1,Public
140ff216320e1ac,0,Private
1413046d4d708e2,1,Private
141649ba6577e78,0,Private
14194b9c7e3ce2e,0,Private
1427a903534ee1c,1,Public
14289a5334b3c4d,1,Private
142a57d69f6a1d6,1,Private
142dea63931175f,0,Public
143667055046adb,0,Public
1437b31b4107b8b,1,Private
143ae153ac4d858,0,Private
143d1485d111f06,0,Public
1442cb963b6fd6a,1,Public
144699a1c808858,0,Public
14511c536f87de4,0,Public
14573e3a683d75d,1,Private
145d951f5ef7e95,1,Private
145efaed4537761,1,Public
146fc15f6279f6a,1,Private
14718f53097e441,1,Public
147477d6325153e,1,Public
14785bcc4f6b622,0,Public
147fd69c22e211e,0,Public
148574f607bea60,1,Private
14858453af86590,1,Public
1485fa7390239dd,0,Private
148b02e3154ee7b,1,Public
148b6527f62ea1b,1,Public
149496f7dd99b76,1,Private
149f377b980a6c5,1,Private
14b25c3f4458fa9,1,Private
14c16a9efdf2932,1,Public
14c19eee3cbdb42,1,Private
14c57ef4b07d8d0,1,Public
14c7587dd1182df,0,Public
14d45d8c7209099,1,Private
14d4cf00b1df9f8,0,Public
14e2005aa3532ec,0,Public
14f19aa55479505,0,Private
14f705f86dd3afd,1,Private
14fa7eb8a35bf00,1,Private
150c97872b6f781,1,Private
150ff80b2d55f89,1,Public
151dbd684010bec,1,Private
1537055445cf9f1,1,Public
154b07773cb3906,1,Private
154f72321eb85eb,0,Public
155418d0cd8e821,1,Private
15543ddfdf983cc,0,Public
155475fc6308afb,0,Private
155d22db4f097f0,1,Public
15810ce4659c653,0,Public
1586470726a3303,0,Private
1587fa7f37c74ff,1,Private
158876b8c31a889,1,Private
1592392e579102a,0,Public
1598f74da75081e,1,Private
159a72907137167,0,Public
15b2a5af3886b15,1,Private
15b2f635e289947,0,Private
15bb1b61eab062d,0,Public
15c33c13942b7ec,0,Public
15ca8f8c595d807,0,Private
15e5503403b03e1,1,Public
15e771ec96e1bfc,0,Public
15ebf98395f3908,0,Private
15f6259c9ed1726,1,Private
15f67a97e9f55ce,0,Public
15fac589196db12,0,Public
15fc0808a7a412c,0,Private
15fdf2be79d4a44,0,Public
160ca8e5e6dcbb2,0,Private
160ec3e1393b165,1,Private
1610aab6c142e82,0,Public
16120f60ba97b3a,1,Private
161e217fa8a66eb,1,Public
1631560acde9167,1,Private
16315c986d05922,1,Public
1646c97e16b17dc,1,Public
164b8948a6624b0,0,Private
16578b8faad541a,1,Public
165e78b5fe136e3,1,Private
1662af2fdac879f,0,Private
1666063ea846366,0,Public
1670f29bc75cb25,1,Private
167dd1707ae0006,0,Public
16881eac4bb4b63,0,Public
1692bc49b9e075c,0,Public
16a398fa377595f,1,Public
16a7ed23db45c63,0,Private
16a91a18ad10fd9,1,Private
16a9270a54b24e1,1,Public
16b27d6fab16f55,1,Public
16bb37a27391183,0,Public
16bc8fcb97fafb6,1,Public
16c1e294009fe81,1,Public
16c2bb09ba297dd,0,Private
16c5adf432f6da7,1,Private
16cac8b5ece3842,0,Public
16cc3f744021b02,1,Public
16cf4ab8dbe5092,0,Public
16cff23f8ad3810,1,Private
16d266a8d06411d,0,Public
16d8a32b24207bb,0,Private
16e1bd240f07115,0,Private
16e9c0d92fa55e2,0,Public
