row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
0084ec90a6a91f0,-0.44700093181662326,0.5357793164596463,-0.3356361644728852,1.4232024015854339,2.1531797033871576,1.8261564182967922,-0.03305586158111182,,-0.6396979627954048,-2.044978185145808,0.01091203118175653,,1
008d13a33217f72,0.44629566072766036,,-0.13781939613965005,,-0.4955054299076878,,-0.12660327734434051,1.0274503062224098,3.436485792373744,,-0.15011377623725167,0.11994431573237534,1
0091c69feee9406,0.15967258367476955,-1.8352071894703328,-0.010292684722627288,0.8356354530510599,-1.17562200514276,-0.25721636499587663,0.1889754265529947,3.376564320651749,-1.5577917010131375,-5.915574634962468,-0.12229665680255848,0.09124647581725269,0
00956964066286a,0.5794843688607794,-3.093232502750652,0.29438565826137403,,1.5896022244787633,-0.34064522948212633,-0.9785466206999631,4.222756690413118,-0.4337024628300241,-4.391219455192147,0.1253761786004563,0.036688255308703024,1
009d9a792488e03,0.3665927622185449,,-0.29564070421576455,4.092597779649029,0.9087104770850378,-2.532108570774987,0.010457337414258028,,-6.256265887199314,-2.354786295132744,-0.10485449852479203,0.14884057497146927,0
009fddd5afba033,0.36482945234747877,-0.5385590645421767,-0.2619609442868641,,3.658923575314287,-2.0260556193347976,0.0,,0.20059062227520486,-2.383050024911461,-0.06028561451324502,0.17482378853494587,1
00bb31863ea03c8,0.30329183597779613,,1.1082140176044841,0.06782772736887277,-1.3359324050471815,0.06786221234207124,-1.3482220521740176,0.004329980990572357,,-1.4529700518498918,-0.14297162288093826,0.07238005592980482,1
00c186435f43a29,0.1628449416441526,-0.6727905145034274,0.2034997326966864,6.856362768804759,1.393817679017273,-2.922833509996469,3.2622368199741616,-2.7076244787672383,-9.881243775762908,-1.960759254412124,-0.17214300618640976,0.120398118505112,1
00cd16b621059f9,0.24943720734710906,-1.3068304822438794,-0.13938445618535567,,-0.9649573491019181,0.07181485727729803,-0.4963411020549764,,,0.17805341817391218,0.08749463857308908,0.09994166286390882,0
00cfd2fbb538494,-0.2673612195436591,0.5169521453272756,0.2712054530386713,,0.05999323707691935,0.2602608496314456,0.0,,5.826448071871818,2.4671430685765645,-0.09932375716099989,0.17083978939704064,0
00d8f354b5426bc,-0.3167368235555073,-0.2610130486710437,0.4658635891261017,1.742210427089016,0.8940205997987815,1.1763981090285789,-0.7249265792361244,,,-2.9161417670212555,0.11542561104506299,0.12408780829357748,0
00e2b0fc475fa50,-0.20996249571932013,,0.33415187116555534,,0.1429810483851002,-0.6047111604662228,0.0,,,1.3345038085367031,-0.07146489207836679,0.11878632251312042,0
00e7c090c0770f3,0.37595280490240884,,,1.5300115924974689,-1.9393128203506604,1.2311276336592756,0.0,-0.5752041509897418,2.3160134869839393,-5.193820924095019,-0.2778814598316712,0.10682887954677742,0
00e841e3ae49be1,0.3156893675112532,,0.11089426126013446,2.304649828329203,1.6966196686580481,-1.4896778326299458,0.0,0.6651642118687986,2.968303624022632,0.5529197749386353,-0.13224223394782178,0.09428765905596835,0
00edf2f1b6553aa,0.020076943814444886,-2.4179082050483878,-0.37533389877572876,2.250229887933316,-1.1889636317779582,-1.3342264833387765,0.0,3.8223000713459854,1.397886770592724,-0.8947754677946,-0.003334189877991042,0.04377935523948524,1
00f033abc5deb44,-0.3207077640645908,-0.36588828600664225,0.6958995682072625,-0.27949241934258817,0.02676809690709271,-0.11356592141835584,0.0,,,-2.678787704896962,-0.44260705025334246,0.12043229164577514,0
00f2bb67ba48233,0.30339344098222637,-0.8435838438702802,-0.5376294457121119,,0.5415278556339005,0.7450467606212872,-2.6053536507278916,-1.0567517021426098,,-0.4542691794541276,0.06045103672575615,0.1133798554130961,1
00f3c54e713bc9b,-0.16092941931866045,-0.056348412606097575,,0.055358906204705384,-0.25981826346820275,-0.27449755773066153,0.3592869539211266,0.4896375053026825,,-0.564106282256549,0.13076229909270828,0.12334226153444366,1
00fc3383b3d4ff5,0.41995799906418974,,-0.3285348414905564,1.580761714245401,2.6392009320749703,-1.2789577288287284,0.0,,,-0.304612973260761,0.03496367552961195,0.12424029402756331,0
00fcf398067da98,-0.14740870068586348,-0.8630545799648476,0.8352569724816897,1.9077149458140517,0.8559320299950736,-0.6836061997684663,0.2502625834580587,1.9297471861004905,2.9148585443551642,1.5718736492936096,-0.2206089466108295,0.11559254031851436,0
0100518a6a2ae0f,-0.04154850650330938,-1.3403879448813638,0.17245660057057635,1.238592967566527,1.7319177941472004,0.05003303328498929,0.0,1.619861481286323,-0.34592043600208167,-0.4091408264842886,-0.24585478213231277,0.08340646532405768,1
01165065029649a,-0.6564193685014112,1.9304883016173322,1.2287127366884896,2.3153651379271034,0.07795056116599981,-0.09515789665646357,1.2230518093840248,-1.8938583785367649,6.38957206271262,0.7276921156597407,-0.7989024320788976,0.19997464108710866,0
011c132a8d64ea9,0.429367026982675,-1.5545376312139525,-0.0792879373935063,0.4425864313557022,2.159004939983446,-1.2064548286819972,-0.36521686865476277,0.06767786051652691,-2.37461930611478,-4.015750705128557,0.2041408513701909,0.08902985365892171,1
01282257e09d0e4,0.24810983252262597,-0.4044233709338478,-0.06429367995151311,0.8867344133761508,1.9629115111329902,-0.9295654998171675,0.0,1.2952211209753965,5.632524491766651,-2.891329247885197,0.004256982421972464,0.1249895982338836,1
012881bb96e7fd0,0.3429952221566038,-2.4280632747184954,-0.18816629541067342,-2.3205910867830424,1.0302685735561659,-0.4549480941448649,0.0,3.0261091136132534,-9.892267258956654,-1.0484892821630707,0.24819714818090333,0.08807945375064721,1
01356b9d437dbbc,0.31594002726998965,-0.36778739680157246,0.7813662746480836,,0.5567594749675964,-0.28292851772634076,0.0,0.7859274746060285,,-1.8971380437890546,-0.40428483443304664,0.1301261719860214,0
013636bb7333630,-0.2500897397577613,-0.6718969517787867,0.36783972928042535,,-0.028396727587350318,0.43610730776659856,0.0,,,-6.580287867127748,0.06224854685358845,0.1207262669711969,1
014b3f70386baf1,0.1403236527834899,,-0.08580450030782788,,-0.20142756906288684,-0.49804569104855423,0.0,-1.5960243212356509,-8.017576061562725,-2.195083940031897,-0.08291495048845508,0.11480106587947293,0
0167e177ad430b6,0.21475367427458106,-1.222206444813891,-0.12552603284101765,,-0.37063683501139877,-0.9389827683882702,0.0,-0.5212757793043152,-2.5859307561132625,-1.3709270175218162,-0.1889048708125074,0.10166880978840226,1
016a27aa9293b94,0.17682697530959532,-1.5184037462616655,-0.5130500405956441,3.1664590053916983,0.9262738508454729,-1.024876288404355,0.23019282754342457,1.5121633715365632,,2.2811730550696345,-0.35832070534004057,0.10660629367277114,0
017e8dcc24d8c7b,-0.48654083393603886,0.6020527513969971,-0.12848144030145442,-0.9981279382175636,0.09565725899516442,-0.9674015579507544,2.1174113273947315,-1.0136648679671567,-2.8274367426701605,-2.4640116640951417,0.012604762731246362,0.16472861572532826,1
018072542d3ab6a,-0.17389785302592423,-0.12282010268748705,0.4061767811295732,-0.0936103186348779,-0.9906795092096252,-0.9735078364942542,0.0,-0.2194779276160499,-1.64175364872571,-2.81224693020258,-0.1265763579888909,0.1332365027374792,0
01822b92d93d9a7,-0.23092765561796208,-1.1525184452661472,-0.5388610933044012,2.3582872247283397,-0.7558930362542932,0.048342391404748775,0.0,-0.5260773489344257,-0.41325921776959473,-2.569387360395498,-0.34109842378155686,0.1101284929730652,0
0184d7a3a05ec4a,-0.013418230350328374,-1.502041593012855,0.7954344036716555,1.2983685238784817,0.5679750101699064,-0.5963667742867553,0.0,-1.9008638799541024,1.8539518765783065,-0.06852130531862399,-0.07517267266619154,,1
018ea758146b041,-0.33052357086715556,,-0.22793539183751718,-0.044727936725624994,0.7292721625980353,-0.0028563620998222072,1.0924372926800794,-1.8462836228470956,-2.844028346659411,-0.1447526329103372,-0.2878553490525357,0.13681375556653116,0
019d5713ea664e7,-0.07751346659340688,,-0.03779868383640698,0.6136205349771118,0.28167752263942997,-1.7941766878462286,0.944033792406243,2.8981266041744664,,-4.0223733432223066,0.036094460054126046,0.09010043984014489,1
01a48a7f17a3082,0.6783414733020137,-2.723278942487405,-1.176820303519758,0.5090916557242731,3.2149141256603175,-1.5067575649520737,-0.18067374689695787,2.7369085211320727,,-2.2715116798181687,-0.8716567750886451,0.05003874506938157,0
01b59cc2f20075c,-0.3249852140032464,0.6836514435048655,0.5765412732079513,,-1.8435565738106898,-0.9632871134998383,0.7490805865860681,,-4.679177427542552,-6.272412923539754,0.04149386272698441,0.17789521921270235,0
01b8b5dca5809b0,0.07378454127533207,-0.46494128223449993,0.2776692789496058,1.5367592712849094,-1.1304093535115247,0.7297008253634031,-0.43392360912855765,1.3011376180353769,-3.5655440520023594,-1.7834230510209144,0.11939648477860093,0.10891981619843612,0
01c04744c492bef,0.3007754453934117,-1.7152418226768824,-0.4103251996208917,-1.0438735459405686,-0.883936063537571,0.4750736281702103,-0.9728975022767334,1.6111840372747932,-0.5799066325704274,-2.6621552250109524,-0.016967973050733443,0.0769625956166551,0
01c1093e6d3c8ed,-0.2539114359397463,-1.3937340085588665,-0.3692121845994226,,1.4675684642771585,0.05121785439432186,0.0,0.1623479078946113,,-1.7147509426805734,0.07554191119910557,0.09205032843563955,1
01c1cf6ebd3e9f2,0.034502436731063124,-0.6634651999229522,-0.033240480689818476,0.3609296708765748,-0.9729403331563519,0.10545880629941917,0.0,-3.644471805364181,1.5044012616088627,-3.279271156315881,0.10573539950322165,0.1446124231546853,0
01c9abc5397e800,-0.11091269192579528,,0.3950265083476093,3.6769327123426683,0.8605543465812493,,-2.004493745991629,-2.096343585181619,-5.937052731238672,,-0.06991471493729842,0.14940001512059026,0
01d3ca5827d3ea7,0.37876954898180615,-2.574967020155424,-0.33835163293213333,-1.3526597457708833,0.35059485806049284,0.2662808839180043,-2.35327111571923,2.026978038616847,-0.8385922038223916,-2.8308980208823105,-0.11019969868021466,0.060240287936745913,1
01d5c7a60ed5eff,-0.3504670023236406,-0.00594597300234595,,2.2045103254790486,0.8496111045236795,1.4432428065333864,-1.6577217827646813,,,0.6595211595917132,-0.12429274488240513,0.12900188985002647,1
01dcba8d128ecd3,0.050126748179952385,-0.5312887561898548,-0.1342850800672404,0.6153045659358829,0.8015057938767756,0.4712540353710707,0.0,-0.9622322904098365,,1.6347782810600593,0.055452829760799495,0.12962821319587492,1
01deba83d2dd258,-0.3837239109287221,0.12135644324680395,0.28296370653693054,0.3113317195903263,0.14850794306099474,0.2967443364687984,0.0,0.0014745452067015385,,0.06646201142886735,-0.29422287761621285,0.1210374677094933,0
01e520754db3012,-0.6756575959606632,,0.5446260928969492,5.324643513233806,-2.4432125726792724,-1.4660499917317849,2.7148742138951567,-1.5047439857490448,,-4.620965911296768,-0.26094890606081966,,0
01e7d56aea706e0,-0.28617237400053336,,-0.3795302856167665,,-0.03368397351775207,-0.28666477417054986,0.7320351887863843,2.3527776854041664,,1.8406244521075736,-0.15693154492412087,0.11240028338694796,0
01e9263e5dabdd9,-0.49228480433856325,0.5220843207398587,0.18767627972686524,1.1912242241935551,0.24580442910842482,-0.6762610474118922,0.16753710221106188,,5.099354289544628,-1.1275587659001702,-0.18899954976963873,,0
01f0e022e6c3255,0.37381777763688345,-1.4418952651348005,0.3266719326733112,-0.01161224916008051,1.8420842130653807,-0.2667822244039917,0.0,3.06471782045839,2.253856251420819,0.7924039320507341,-0.3479608230360245,0.10280438782644752,0
01f0f917b5f79ec,-0.8549100701110224,0.6213470146349487,-0.3209114784671294,,-0.42030552765792084,-1.2123785784661347,3.0348931596165785,,-0.11548168229852007,-1.7386002795188675,0.14924383599464758,0.20632733662565766,1
01f109f2cba71ea,0.2011908640231247,-2.7026548360657134,,,-0.40989232389965136,-0.1274336663822151,-1.803315638457771,1.616090265231278,6.189123709178128,0.6656613111353862,-0.2707077226791353,0.05424611656302593,1
01f19d11a5ea2b0,0.21287948637661486,,0.6299357406931253,,-0.021168093419616188,-0.0479511076485617,-0.649253509269623,,-3.624003546314778,-0.3323266393121216,-0.011270448379608276,,1
01f2269f210988d,-0.015440658398221906,,0.28310338670430785,-0.2506233246554447,0.7678176271254238,-0.3900039059357031,0.0,2.6413970057415272,,2.655392760151377,0.08219772912383583,0.10644614099433498,0
01fecb8b32d841c,-0.585611166164471,0.2503834735300184,0.2991408538521667,,3.1235286143350334,1.9179142341731639,0.0,,-1.344585473743906,-4.313012544309958,0.00705628000472858,0.16313192755929257,1
0200aa66a87f741,-0.3044497278531592,0.4853209420891353,-0.03434161359419485,,1.1907152251077973,2.326400127767331,-0.914451043122182,-1.9611839767433605,-2.9970465196605174,0.046907931346450146,-0.12875953420641167,0.1495557956498038,0
0201a359469e1fb,-0.3661229173357602,0.06956265457847821,-0.2597496458258769,,2.6056006312989957,1.4185925020537444,-1.0868010526709782,-3.1327957674036604,-3.371130729268313,-3.616154287813228,0.028179559173090035,0.1488361601299162,0
0204e002632a8a5,0.04393336685455264,,-0.3692894454568515,2.299555736776399,-0.8171501174394333,-0.5700571547153139,0.0,1.4077348771502083,2.041274605694719,-0.941346964782425,-0.011177910026926183,0.05861342533627162,0
02063d59b68e4c3,-0.22253184591853326,,-0.11376978389011845,1.9100197046192067,-0.16705861361420493,-0.4060090576617016,0.6744038416569802,,5.664663253169432,-3.7376887774987164,0.27895819983385534,0.12938730883202781,1
02111c27c3f156a,-0.44969997252360583,,0.9155599746735458,3.2050306079595847,0.02244344862141956,1.0073062756136342,-2.425261662984896,-2.419226329496863,-2.936188584981797,0.4093891925486651,-0.38687405081044374,0.18711784976032758,0
022021e0ebaa723,-0.5312712399987722,-0.07740328557649012,0.043347676217724035,-1.4785821564893449,-0.3844327641337101,0.08895789809848756,0.0,,-1.4151900594644977,-2.339970139373661,0.22147762003258023,0.13936319625392074,0
02255ab92d7d159,-0.45426678396628706,,-0.22583207403395059,,1.7551554802034877,2.2930141586868946,-1.601786186181639,,,-2.919446935507369,-0.11978774734939128,0.17206634873548293,1
0225e74ba07e973,0.32858732977630056,-1.275236326696065,-0.6360205507488762,,-2.1134794827359427,1.7360579960898654,-0.6904929299031493,1.2889482611468293,,-8.106184682571836,-0.5458154239947305,0.07858938062906186,0
0238f027e02500d,-0.3383290958129551,-1.0938349324321095,-0.24329311950596688,3.9714893146063166,1.1208693759935564,1.5906578808612766,-2.6375532959930643,-0.26892441945107054,,0.7112306342793873,-0.1589016457045635,0.10791838158867427,0
02433257dd3ef6d,-0.605117028439219,1.808174053834879,1.0743351962504002,,2.9529751623557394,1.9308566331502839,0.0,,,-1.0155010954477275,-0.48307797895824134,0.20228231847996705,0
024f778da7c3dac,-0.06676953307401697,-1.9279892973412243,-0.3757832072719638,,1.2173132250859275,0.25594947947241153,0.0,3.326476312944288,4.513936085279601,-1.8436449151334968,-0.04265354618148179,0.08374713326590116,0
024fc58835329a4,-0.16262217864614276,-0.09638310159451102,0.11631383513178878,3.67869812841481,-1.0403012936660594,1.791718871047514,-2.439890715335564,-0.42403320485738705,-2.831493054089667,-5.351192167505843,0.22094570821208256,0.1129628142633883,1
0255d4df67a1fcc,-0.028346189937067043,-2.169809082099694,0.3708746022133719,2.5587141364282626,-1.3603789801888613,-0.9201210601950376,0.38711857948835265,3.4583476207967396,-0.32751487386110734,-5.388799250430948,0.17086335814323841,0.06513012633599508,1
025aad09fa52b62,-0.337124531454275,,0.19957463717752072,,0.9500843332409438,-0.15299701539234006,0.0,0.06463306219085263,,-0.9741633572765143,0.14419800024314658,0.10410617406976719,1
02643ba124035b1,0.11613793977230881,,-0.3533212472310334,,-1.0856034194772501,1.0100759921562046,-0.607583158428642,-3.632272820673234,-0.2875676371336495,-1.2335849512592136,-0.07662211338032773,0.14577147154914064,1
0266fb7fdc99f68,0.08501922320050062,-0.3828384750170423,-0.15772785923143443,,0.49653713873774086,0.08438935011101134,-1.4545217777162933,,-3.4909576761783585,-1.4844078731478592,-0.029060625378606462,0.1157209215715582,1
0277b2f5dc8288e,-0.18256250007101232,,0.2509590006254545,-1.9540154331135982,-0.008936725477553906,-0.46401063517535945,0.0,0.7317820242800971,-11.87554984961604,-1.3045964458256858,0.11040772231494186,0.11255125540691104,1
02784e5f66de003,0.2503415269095488,-1.1095944680718697,-0.14197386461652572,,0.06681327626017952,0.6250770271164876,-0.6309958472719084,1.7169311801120326,,0.5654357635253018,-0.03644087996681804,0.11898526000827467,0
0278977bfcc461f,-0.33308956696577413,,-0.262721950843115,,-2.0850783034754183,-0.6790391383650454,1.6412853272310464,1.3124705263396768,-0.9448347064006217,-4.057824226333077,0.03823151982015883,,1
028946ef9fc72aa,0.4028361120866837,-1.2552462115104241,0.011835153216238944,,-0.2569366986163659,-0.09930957795288187,-0.31879438922724845,-0.614460082778435,-1.0294676553133353,1.9618259114943295,0.08098108125948912,0.11252071581041076,1
028a150c2690f8e,0.1051107335273363,,0.7410180287484512,,0.49167834849156844,-1.509328629759252,0.0,,-1.666793599746342,-0.27081340423329153,-0.2076429232415655,0.14494887094519784,1
028ba80233e47af,-0.09658919273041902,-1.8131748212089764,-0.9810136398468735,0.940497515052709,-0.29906437413703907,1.0695699973082202,-0.1352527537593986,2.112185515994814,1.7063271977793206,2.3329292910063897,-0.5974457694992279,0.08961789946513207,0
028beb5f7554d38,0.73465989425542,-3.9979702130617714,-1.2794887226453904,,1.978574189619303,-1.0742632715650382,-1.4988213020161045,,0.4658039062743027,-2.591284304965389,-0.866086949764568,0.012065827382574152,0
0291df315eb2a6f,-1.120907011509416,1.8556504968328151,-0.25080450772607543,1.1740223441077764,0.7341462854559877,0.2569785179376698,2.306054482129722,,6.292806344420187,-2.235299141351211,0.16893228333951138,0.28947124071820574,1
0297a8934392673,0.20219153563547598,-1.3114319125673004,-0.19759795019343007,,-0.6865457066692449,1.3041564439402953,0.0,1.0227284468101487,,-3.373439352893681,-0.25548124183100146,0.08686362470868128,1
029c7d04f2f7bf7,0.3782573432094898,-1.1371590112915237,-0.08198081139302425,-1.6482622249493266,0.7979869281809683,-0.5512848527470048,-1.609098394728513,2.42271058593164,-3.3834961933714536,-3.5548349592791686,-0.19734043120423606,0.0756991605407195,1
029d71fd8ba3f25,-0.12456197784619663,,-0.5650271156852736,4.1915295513280455,-0.20721460387173768,,0.4435855753776599,3.692076488503691,-4.370844375452199,,-0.3019192601673804,0.09452326981732023,0
029f5c27b534de1,-0.3244810032058609,0.5402976023305515,0.45910322751564164,,2.3091148831971857,2.1487530102606205,-0.6312599577719676,-2.06854825669278,,-3.2405791083767075,-0.08772539144019408,0.17520835709226487,1
02ab26dd5620f76,-0.35224778402730705,-0.6997557199946556,-0.3275122312623945,,2.5603178667724444,2.670547058770543,-2.6104401332546727,-2.811017064416183,,-1.3501349968960923,-0.21237353272456286,0.15169898204916013,0
02b05d46ff90a5e,0.19071443195955048,,0.09106497589318087,,1.5836297082865878,-1.2517210994172723,0.8404203164726187,1.1217029187232872,-1.04120679165144,1.6581292536453838,0.07249500085816438,0.11090748934986569,0
02b09784273b391,0.20008895744911412,0.5390842187137306,0.5476303418665492,1.8698658847135339,-2.215924644524953,0.66149517824239,-0.9590609747043377,-1.5547753986431159,,-6.078567469324336,-0.20696013158602436,0.15093196074232584,0
02c9fa8876337bb,0.25026755120579486,-0.6925991689504272,0.4547465355475288,,0.6398294673587481,-1.3630522747733684,0.0,-1.8872992384094027,0.42706679683410675,-1.9077108479886768,-0.09064404063935853,0.13225072146983474,0
02dd5bc9f5c117c,-0.16630236902785567,,-0.07657895941281845,-2.0185965260564753,0.48421569353058325,-0.4729370000618759,0.4970521170491135,,-6.351918405031409,1.0102559003206704,-0.2563285298730476,0.11658839877261185,1
02dfe45ff471d2d,0.30646585555627925,-1.983780984572686,-0.08697448033309679,0.6964087407920763,-1.1694642477277388,1.1481731416274796,-2.5179384824704925,1.2882180831750072,0.2842190612890808,-2.6918010124500986,-0.04015657858117292,,1
02ebf46da7de25e,-0.22400768081765216,,0.6934208538067411,,-0.5204241793854718,0.1392581563852501,0.0,,2.7049675414038203,-1.5514394777660376,-0.4456178964163509,0.1320987441331166,0
02edc18b0e8989c,-0.883946013322226,,0.5631004813900689,3.4783433177387435,-0.7767415565574501,0.19437203601738046,0.05186301612353417,-1.8439030336156066,-10.115213436124698,-0.2206193718846572,0.18218654800361433,0.23764065305998178,0
02ee23542f44fb8,0.3133722848962939,,-0.756294965257135,1.5487272951466307,0.6899981241493022,-0.5389006147084249,0.0,0.8459502250414235,-0.7718093581777339,2.240735928911187,-0.33231683254891764,0.07732628474656998,0
02ee9cb027b236c,0.15910779249629553,-0.7693503729966916,0.04254383916616351,2.8067593218513203,1.4226098050383102,-2.0027986527172366,0.0,-0.6342112366487341,-4.680003353867355,-1.9051579961584,0.2253389545191598,0.12013402795607726,0
030040d1ba64054,0.21032979355199455,-1.8937289609788126,-0.20809904473375881,2.4331373285247584,-0.8549450959790936,0.7481038382224078,-1.021247562502262,2.380327261954988,1.779973793640817,-3.295980431137254,-0.21387418154176197,0.07857290551002993,1
030adceb1d07ba1,-0.3341433013387429,1.1006022509883417,0.6332049289900391,2.2310140779310736,-1.0544842430014194,-0.7544053401571326,2.6483621258136605,,-5.782237167069205,-0.13570439682357227,-0.25093031571355745,0.17163100273168813,0
030d4ae890c7277,1.1522881958346483,-4.0126782507875784,0.07650069639797544,,-3.1833411086397563,1.250219479636687,-3.5580065927302003,4.94363608089124,-8.243015999920106,-7.273934471357148,0.03494992796566747,-0.21977893745547405,1
0314372ba090f3a,-0.44596567706095913,0.1871346555787361,-0.009342683972382804,1.461586622292271,0.5470495359759762,0.6327734560697166,0.0,,2.44306728438428,-0.07549628316412782,-0.07395119889885078,0.1485308268670945,0
031733aa937598e,-0.1957812230882966,0.12304846599155014,-0.2287661991543233,1.6533167017389996,-0.5514139264626692,0.7708502118308994,0.0,,-1.9571881426769606,-1.2131360200210268,0.04760570094170709,0.15915739886065833,1
032e18919f4bdb5,-0.18304510501686966,-1.4693590146464426,-0.2917582534685618,0.9609737003870107,-0.4886773685974686,-0.20859685820837887,0.0,,-5.760453400924537,1.7504019475368984,-0.02183732118686099,0.12423873422411026,1
033635c7ee3d520,0.6428581098576187,-2.468738966572709,0.19907605291000402,-0.033085923455999255,-1.8710973114945393,0.30937937733996446,-3.368089151863062,2.7149304311970206,-2.057947343082442,-4.97660480758408,-0.060379047935121846,-0.009077417973469958,1
034ef2c94f5456c,0.03483783336685003,,-0.460522760829932,1.732901815404157,-0.008818453510788415,,0.0,2.623275213717199,1.8944317373555404,,0.16051121245618466,0.07728898175442879,1
03520458218b87b,0.924849961590374,-3.9742667085011814,-0.6504755593161943,3.0071209602152846,2.588371194599428,-1.0758882199261512,-3.0313752586826253,6.793444745314494,2.117079736656941,-1.8979698216095295,0.20777621717871553,-0.1251135783272818,1
03611f10c4b520d,-0.16105764319146132,,0.44651684335594094,5.875303223045625,0.13219632420181804,2.8694678767174344,-2.2901291280867,,-11.72892137199953,-3.5160756868597964,0.23381142060807242,,1
0364f45e74d6257,-0.518823208014991,0.7872556710243204,-0.2946256625836498,,-0.17083712251741373,0.2666576842495565,0.1650233856176358,0.45363798588235515,-6.527626897917074,-0.030893105756617634,0.04963447777691759,0.16289135573331684,1
0367b4c8cf8b974,0.34846529906407764,-0.8964914203085417,0.6106961172560857,2.081845206005854,1.1981325508108793,-1.0783436016380323,0.0,,-3.1383281539724166,0.7660855817634646,-0.18220307450994103,0.12075980992699904,0
036a6909c681531,0.3070189289622166,-0.04400623450592556,,,2.11171069404314,-0.52665334210242,0.0,-0.5847174733913549,-5.217070165635283,-2.8852717424993575,-0.10118279671378173,0.13413902048256499,1
036d5e79519959d,-0.29482798633472845,-0.4975690714866039,-0.45948917793237304,1.0096968841927934,0.8135072721146741,0.2636745096274748,-0.34158065902751206,-0.6193253405553958,,1.7746407418659018,-0.29737121896535346,0.13418151547939006,0
037c3d6b7f8036a,0.016515225644317635,-1.1209232324492389,-0.05687898618416956,-0.4747347485611345,1.1083440517524645,-0.27453599854444377,0.0,2.623562935393756,-2.8423939217942626,-1.8742110556857299,0.03302699345020285,0.09600436377647577,0
037f0e9d8dd2f2b,-0.28911681914353926,0.3400112503105043,0.13579285532201035,-1.2964947829173257,0.5343282941895408,-0.1289613518675899,0.0,-0.10730083051063466,-12.253904897013125,-1.2038899215913996,,0.1525952539032082,1
039e22def99491a,-0.2976726620783463,0.9432617113078134,-0.19561168376010776,2.4338897490504974,0.08478233085168593,-0.44387559276157884,2.856413724276713,,0.44412568974977384,1.5007595882131066,0.06063829965098086,0.16330250519314654,1
03a5a64c8a0e47f,-0.03443043816861863,,0.11393326162131467,1.390683189314895,-0.9667181433959552,-2.051169477730567,0.2529404509226843,,3.603670536813237,-0.040946216983001715,0.27546173452967576,0.07557597564968298,1
03a62d464d0444d,0.27417451645927277,-0.15289445382269595,0.1620813054544578,1.202975590076546,1.692328796821668,-0.9536512149821319,-0.2659047667775463,0.9346420719031663,-3.870383964630343,-0.18878384307581336,-0.09164221660165554,0.12547871538586916,0
03ad4864c9bf428,0.056396054345814614,-1.7714530169678495,0.06903962840499184,,1.181683584342217,-0.8241742252137008,0.0,-0.2751525975334552,-0.07732574348515872,-3.5155811000770645,0.02342229761736455,0.10027489752364432,1
03ae863083081c3,-0.22109443256272343,,-0.3949630217212022,-2.017705794028318,-0.06415355637325967,-0.6537186835059366,0.0,,-10.460966677500316,-0.7285707214743431,-0.2849634046890045,0.11808216869289181,0
