row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,target
203a6371998023,ord_0,cat_0,ord_2,ord_2,7.09968068386681,ord_2,0,-0.0482550432423251,cat_2,0.9859533982104137,ord_1,ord_1,ord_4,ord_5,cat_0,ord_2,ord_0,2.8573346231600674,cat_3,cat_1,,ord_1,ord_3,-0.05762669548802096,ord_2,ord_2,,cat_3,ord_4,ord_2,0
2200ca297b77e1,,cat_5,ord_1,ord_2,3.713058218268997,ord_0,0,1.6591908063459333,cat_1,-2.127945250861309,,,ord_0,ord_1,cat_0,ord_0,ord_2,,cat_3,cat_0,ord_2,ord_3,ord_2,-0.04692027596806092,ord_2,,,cat_4,ord_4,ord_6,1
221e6cb6ad54e9,ord_0,cat_3,ord_1,ord_1,-1.4347448968143555,ord_0,0,0.4686920608060454,cat_3,-0.3220554575277901,ord_2,,ord_3,ord_1,cat_1,,ord_1,0.8615556624226981,cat_4,cat_3,ord_1,ord_2,ord_2,-0.88254974725587,ord_1,,cat_2,cat_1,ord_0,ord_2,0
22eb6def6ac1ee,,cat_5,ord_1,ord_2,1.6425246113239518,ord_1,15,0.4523862952953663,cat_2,,,,ord_3,ord_2,cat_0,,ord_1,,cat_2,cat_3,,ord_3,ord_2,-0.6839538775527749,ord_2,,,cat_0,ord_4,ord_2,0
2431202ff4a46a,ord_0,cat_5,ord_1,ord_2,0.05738921112046991,ord_0,0,1.346155365442177,cat_3,-1.1397291524513793,ord_2,ord_3,ord_3,ord_3,cat_1,,ord_0,-1.7997970962256464,cat_4,cat_0,,ord_3,ord_3,-0.8561479574840947,ord_1,ord_2,cat_0,cat_5,ord_3,ord_2,1
24b2a85228c4b4,ord_0,cat_3,ord_2,ord_2,3.123238385637525,ord_2,134,0.6556716637124032,cat_4,,,ord_0,ord_1,ord_6,,ord_2,ord_2,0.24035637294213918,cat_4,cat_0,ord_0,ord_1,ord_3,1.1240435568540001,ord_2,ord_2,,cat_0,ord_4,ord_2,1
2521b3c9364fa7,ord_0,cat_0,ord_2,ord_2,3.387515688888569,ord_1,0,0.3382229653324541,cat_2,,ord_2,ord_1,ord_3,,cat_1,ord_2,ord_0,-0.0938673641826171,cat_3,cat_1,,ord_3,ord_3,0.5150893681631477,ord_1,,,cat_3,ord_2,ord_2,0
252b06e23a28aa,ord_0,cat_3,,ord_1,0.5375717546194072,ord_0,0,-0.08309977090489029,cat_2,-0.07677235464722806,,ord_2,ord_4,ord_2,,ord_2,ord_2,,cat_2,cat_0,,ord_2,ord_3,-1.0561634917868137,ord_1,,cat_2,cat_1,ord_1,ord_0,0
2564f6907ad8ee,ord_0,cat_5,ord_2,ord_2,,ord_0,27,0.40372977258477377,cat_3,1.2086863756942285,ord_0,ord_1,ord_0,ord_6,,ord_2,ord_1,-1.2659454210015195,cat_3,cat_4,,ord_2,ord_3,-0.6022115460886344,ord_0,ord_2,,cat_2,ord_5,ord_6,1
256892b1a78fa7,,cat_5,ord_0,ord_1,7.370359255016057,ord_0,46,1.0756471334363837,cat_1,-1.041170677099401,ord_1,ord_1,ord_0,ord_5,cat_1,ord_2,ord_2,,cat_1,cat_2,,ord_3,ord_2,-1.950800160911425,ord_0,ord_2,cat_1,cat_2,ord_6,ord_6,1
25f3e669dbedf0,ord_1,cat_5,ord_2,ord_2,4.395709155829557,ord_1,2,1.4275032121969542,cat_3,2.450175307390535,ord_0,ord_1,ord_3,,,ord_2,ord_0,-1.0406900459828161,cat_1,cat_4,,ord_2,ord_3,0.18679711604694188,ord_1,,,cat_4,ord_4,ord_2,0
25f88b3d8b118b,ord_1,cat_5,ord_0,ord_2,,ord_1,17,-0.35151950130183685,cat_1,,ord_2,ord_2,ord_1,ord_2,,,ord_0,,cat_4,cat_1,ord_2,ord_3,ord_2,4.24979311987822,ord_2,ord_0,,cat_5,ord_6,ord_4,1
267e2878e7f635,ord_0,cat_5,ord_2,ord_1,-2.3182612650424876,ord_1,21,-0.2191473063723578,cat_4,0.38503694372919933,ord_2,ord_2,ord_3,ord_1,cat_1,ord_1,ord_2,1.0407475525175454,cat_3,cat_0,ord_2,ord_3,ord_3,-0.08231606327175478,ord_1,ord_2,cat_2,cat_0,ord_2,ord_2,1
269aaa032949db,,cat_2,ord_0,ord_2,-0.9232521804029634,ord_0,0,-0.5267660049049033,cat_4,28.59002530878987,,ord_1,ord_3,,cat_0,ord_2,ord_1,-2.387910849487872,cat_0,cat_2,,,ord_3,2.0694588624634296,ord_2,ord_0,cat_1,cat_4,ord_2,ord_2,0
27800710b151a9,,cat_4,ord_2,ord_1,0.5922028649223896,ord_2,18,-0.7613764760685353,cat_4,-0.4118154194619782,ord_1,ord_1,ord_3,ord_4,cat_1,ord_1,ord_1,1.19242034573964,cat_1,cat_3,,ord_3,ord_3,-0.15337102438906047,ord_1,ord_2,,cat_1,ord_1,ord_1,0
27f91e1eaff370,ord_0,cat_3,ord_2,ord_2,-2.618721679020346,ord_0,0,0.7802920258267148,cat_3,,,ord_2,ord_0,ord_4,cat_1,,ord_0,,cat_2,cat_2,,ord_3,ord_2,-0.18464200733884084,ord_0,ord_2,,cat_1,ord_6,ord_6,0
289af54513645e,,cat_3,ord_1,ord_2,-0.2472859001476142,ord_0,19,-0.33903854523468946,cat_0,-1.0285031830813123,,ord_0,ord_4,ord_1,cat_1,ord_1,ord_2,-2.793689797286702,cat_4,cat_4,,ord_3,ord_2,1.239604509280175,ord_1,,,cat_2,ord_3,ord_2,0
289cd0922b6d23,,cat_4,ord_2,ord_2,1.0624350506430682,ord_1,44,0.8045135791561592,cat_1,,,ord_0,ord_0,ord_4,cat_1,ord_0,ord_0,-1.2661980574620284,cat_3,cat_3,ord_1,ord_3,ord_2,-0.594317615780547,ord_2,,,cat_0,ord_6,ord_4,1
29151c33fd3457,ord_0,cat_3,ord_1,ord_2,2.207699624852547,ord_0,0,0.8466512565444515,cat_4,-0.7473443301848157,ord_1,ord_2,ord_0,,cat_1,,ord_2,,cat_0,cat_0,,ord_2,ord_3,-0.8426736130000493,ord_0,,,cat_1,ord_1,ord_6,1
2a3b613e5ba2da,,cat_0,ord_1,ord_2,-6.239472883747869,ord_0,17,0.80522934221902,cat_1,,ord_2,ord_2,ord_3,ord_0,cat_1,ord_1,ord_2,0.3120443266849229,cat_4,cat_3,ord_1,ord_3,ord_2,-0.9270362685634339,ord_0,ord_2,,,ord_2,ord_3,0
2af9f0719df7f9,ord_0,cat_0,ord_2,ord_2,1.3586043915861354,ord_2,0,0.8556018367657365,cat_0,1.5844160917344987,,ord_2,ord_2,ord_5,cat_1,,ord_0,0.11850704019598313,cat_0,cat_4,,ord_3,ord_3,1.6053907559575855,ord_1,,,cat_5,ord_1,ord_3,1
2b9e1c2ee17840,ord_0,cat_3,ord_1,ord_1,0.7371855931403628,ord_0,1,0.28371359254377204,cat_3,-0.8777055580431146,ord_2,,ord_2,,,ord_1,ord_0,,cat_3,cat_2,ord_1,ord_3,ord_0,-1.239774330281649,ord_0,,cat_0,cat_5,ord_3,ord_3,1
2baa6770762c9b,ord_2,cat_5,ord_0,ord_2,-0.6569174020818075,ord_0,1,0.684544046771428,cat_1,5.0409670577604535,ord_2,,ord_1,,cat_0,ord_1,ord_0,,cat_0,cat_4,,ord_3,ord_1,0.9794374461617501,ord_2,ord_1,cat_0,cat_0,ord_5,ord_6,1
2bc2ae2e028d96,ord_0,cat_3,ord_2,ord_2,-0.20506830831419043,ord_2,0,1.7515218864430226,cat_4,1.2753267293587975,,,ord_2,,cat_1,ord_2,ord_1,,,cat_4,ord_1,ord_3,ord_3,1.207874316085455,ord_2,,cat_2,cat_0,ord_3,ord_2,1
2c52b0c282b5e3,ord_0,cat_2,ord_1,ord_0,-0.45998859327110875,ord_2,96,0.8361916420718769,cat_4,-0.4620856345914519,,ord_2,ord_1,ord_5,,ord_1,ord_0,-2.277904154952573,cat_3,cat_2,,ord_3,ord_3,-0.379057441703534,ord_2,,,cat_4,ord_6,ord_3,1
2de9b528b69d50,ord_1,cat_3,ord_1,ord_2,-5.9366720651396845,ord_0,0,-0.04369899083987207,cat_4,-2.2142119627631054,ord_2,,ord_4,ord_2,,ord_1,ord_2,-2.8199339477225447,cat_4,cat_3,ord_1,,ord_1,-1.0703853643923125,ord_1,ord_2,cat_2,cat_1,ord_6,ord_2,0
2e1a9bb8f08782,ord_2,cat_1,ord_2,ord_2,3.684956054673195,ord_0,0,0.9773060101261548,cat_1,-1.0251204118769182,ord_2,ord_0,ord_0,,,ord_2,ord_0,,cat_3,cat_2,,ord_3,ord_2,-0.4064018467624354,ord_0,ord_2,,cat_4,ord_6,ord_6,0
2e87d7099c9cbc,,cat_1,ord_2,ord_2,-0.9637145599858143,ord_0,0,-0.18990362577809555,cat_3,2.630557333870371,ord_2,,ord_3,,cat_1,ord_2,ord_2,-0.8994979801114671,cat_1,cat_4,,ord_3,ord_2,-1.2271804603429217,ord_1,,,cat_0,ord_1,ord_2,1
2e980247655541,ord_0,cat_3,ord_0,ord_2,0.6759930640221208,ord_0,13,-1.203102848868058,cat_0,1.4159548745275057,ord_2,ord_2,ord_3,ord_0,cat_0,ord_0,ord_0,,cat_0,cat_4,,ord_3,ord_1,1.177250169414239,ord_0,,,cat_5,ord_6,ord_4,1
