row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
056d3c18f2d6a9,0,9,0.7442673767031844,-0.7041416839606753,,0,ord_2,7,,4.208218939726775,15,-0.7064412886723199,ord_1,1.329674183476249,0.32330187874537386,,ord_4,1,1
057b719eb060d3,0,1,-1.9316555102926773,,ord_4,0,,1,18,-0.4919232907155189,34,-0.5722817656301129,,-0.7491051233248943,0.3476771623188855,0.5228343181691615,ord_1,,0
05d013303b78bb,10,0,-2.1798671617470133,1.1686350451374257,ord_1,3,ord_3,0,25,-1.5559903608688348,17,-0.4155187658067978,ord_3,-1.1667977341282456,-0.27660644480217034,0.0,ord_0,4,0
06367f6dd38875,10,0,0.3132893751836675,-1.8668957197996867,ord_4,2,,47,0,-3.3321465009286957,31,0.026638244844052916,ord_2,-2.362190015875105,,0.5447752929279934,ord_4,0,1
0649d71ade32ee,2,14,1.6779893459212405,0.4608183787034693,ord_2,0,ord_3,5,12,,5,0.42010580357294913,ord_3,1.8691501527853156,0.10187842277380445,0.7184560880396439,ord_6,1,0
06d369d0e1070d,2,0,,2.558913797799167,ord_3,3,ord_1,39,,-1.3285747519192685,5,-0.19574702951410572,ord_1,-2.09454662769286,0.7292548392648204,0.0,ord_3,9,0
070319824e3583,5,0,-0.412995407718406,-2.4284960952611057,ord_2,1,,18,28,0.14361184073437167,4,,ord_1,-1.3725823500995311,-0.26515518932103055,0.8169826293237284,ord_3,11,1
0733f2d304c21f,3,1,-2.554388084100202,1.2054731862465493,ord_3,10,,1,2,,41,0.18793923781620187,ord_2,-2.7704846844651847,-0.15708584419094443,0.7237731360602506,ord_0,3,0
073bffa96e8d50,2,6,1.0019659870113,-0.08547703286818964,ord_3,0,ord_3,10,27,0.4815146221192685,2,-0.5433234603715543,ord_3,2.8215251818956775,0.06387350308298853,0.3171258129985924,ord_0,2,1
07b14bfb21885d,0,3,-1.4989982663204713,1.9541163469462186,ord_4,6,,0,3,,33,-0.037762090592282166,ord_2,1.4879056382755644,,0.383861555320617,ord_0,,0
07ca470024def2,6,0,-0.4331174168959298,2.122379944168145,,1,ord_1,21,6,,19,0.04879025078137128,ord_2,-1.544526342452296,0.008073753489914681,0.42081825924796445,ord_3,4,0
080a78f27a7025,0,6,,1.7376575034543382,ord_1,1,ord_3,0,25,,7,0.7879462002350267,ord_2,0.507616230868634,0.006102443571344873,,ord_0,5,1
082e3b5101e2f9,0,4,,-0.5519679317886463,ord_3,0,,1,16,-0.11555015873759888,16,0.4457957125865675,ord_1,0.24992054656233484,-0.2945733681144397,0.9342508690382825,ord_2,3,0
085e3d5116857a,1,2,,0.41439074276444815,ord_0,1,ord_1,35,0,-0.13845625934376138,47,-1.0500485951872847,ord_0,-2.3761246193935937,0.5908205877594588,0.7197612946994383,ord_3,2,0
088fee216b4d33,8,0,,-0.5842187759233551,ord_3,30,ord_1,0,,0.3597538755908702,16,,ord_3,,0.06312284501388599,0.34327060951095106,ord_1,,1
08bb2dc10b51b0,1,11,,-2.6659486446577074,,1,ord_0,5,0,0.18667645721785786,93,-0.7280332803720403,ord_2,1.9358703290766983,-0.2618633769701932,0.5865415554160989,ord_5,0,1
08f48a7416cd55,3,6,,3.370207191654335,ord_3,7,ord_0,12,0,-2.0606138241726564,28,-0.20178042758361678,ord_0,-0.7824761174453927,-0.3624739829210241,0.4777549166180903,ord_4,8,0
09266c27fb79b3,0,8,,-0.33831086043582176,ord_0,0,,22,14,,7,,ord_0,-1.1514093543684816,-0.04487693426471673,0.400922105242233,ord_3,2,1
096fe5833c63b5,0,3,2.7776018338628328,-0.08587012996295162,ord_0,0,,9,,1.3362478282513874,30,0.6432422632795921,ord_2,-0.24374212208784457,-0.13030495373460282,,ord_5,0,1
09d06c6c6dfe69,2,0,,-1.1905764373182064,ord_0,14,ord_1,12,1,-2.2676227969537606,21,-0.3705031001475866,ord_1,-1.7601806216796527,0.5917966603445703,0.3686419031489253,ord_6,1,0
09fd69de212df3,3,5,1.1362698477524575,0.39069987356630725,ord_0,0,,11,4,,15,0.27600491208793476,ord_2,1.2444677944817237,,,ord_6,0,1
0a24e67426409c,6,0,-1.267023482968607,0.83120933589412,ord_1,2,ord_1,4,13,,14,,ord_0,0.13581123053185123,0.6287588751202733,,ord_3,,0
0a34f66df9bb0a,5,0,-1.854191603711047,0.9424237349732139,ord_2,28,,0,30,3.2997136333981305,4,0.14540681052643167,ord_2,-0.05465216133161388,-0.8328249478591402,0.9417034170340874,ord_1,2,1
0a7738cb69f107,15,0,-3.097423491784605,2.6064761200846993,ord_1,12,,3,29,,7,,,2.503635368795816,0.30051502560457183,0.5442992407284151,ord_1,,0
0b27c0809004bf,1,7,,0.3295770690702296,ord_4,2,ord_1,0,,-0.32338950870007865,11,,ord_2,2.2161778266092393,0.03697613028857447,0.5031158519283987,ord_3,2,1
0b56e15f660dec,2,10,,-0.18578943114966748,ord_1,2,,11,0,-1.2711255210071202,40,-0.17435204288592412,ord_2,-0.5343956161059717,0.006758264719900653,0.6021381101155628,ord_3,1,1
0b5b8272eadf87,3,0,-0.5858116919848837,4.021532760908744,ord_1,1,ord_3,0,,-0.10107616923357376,25,-0.7585707797637927,ord_3,1.0490312985466423,,0.0,ord_0,,0
0b62b739b41417,0,4,2.097988820430139,2.7792900896110195,ord_0,2,ord_2,26,2,1.6445223065774695,23,,ord_0,-1.1832233771081542,-0.11561947769107916,0.7713337151420165,ord_5,14,1
0c0da8370fd1a9,0,5,-2.3736522322625344,1.5305899548995943,ord_1,4,,2,12,-3.5980010244651375,15,,ord_2,2.0387302429874685,-0.03404250017347342,,ord_5,,0
0c1649434e9f23,3,1,0.795056226077801,-1.0434079552232802,ord_2,3,,2,4,,23,-1.463933620463917,ord_3,0.7606021596111743,-0.1077845866841314,,ord_6,,1
0c5fb280faca23,0,10,,0.15919055423390166,ord_1,1,ord_0,3,26,,1,0.11381154533215988,ord_0,0.3322714180539711,-0.2860129364091847,,ord_4,2,1
0c7a35bea85a9e,1,0,-1.835673083499479,2.039953531238931,ord_0,11,,4,0,0.7114010419311346,45,-0.11562948716028343,ord_3,-1.915818725556899,-0.31137522240037785,0.6450622501095821,ord_2,4,1
0c91704ca5486e,3,0,-2.0467166545874993,2.2692166182732283,ord_1,4,ord_0,46,1,1.210176343993877,58,0.11414116541175065,ord_2,-1.6521558063904633,-0.4264855792586456,0.6436628758277384,ord_6,4,1
0c9dec06e21ae9,2,4,1.97930497051127,-0.9993064317071083,,0,ord_3,6,,,12,-0.6628822983478996,ord_3,0.8668996637331617,0.1865972690537686,0.0,ord_3,1,1
0ce782aa9397ab,0,8,-0.3660124971024482,,ord_2,3,ord_0,2,2,0.9471894520379378,34,0.20600311479356076,ord_1,1.3939270785732165,-0.3116849260908771,0.7643640431054052,ord_0,3,0
0d16732fe66b7b,0,4,1.728687283454301,0.9559242841870885,ord_1,,,2,1,-0.21335526444389408,21,-0.6480920707968376,ord_1,-1.7188111921539435,-0.08494195739189946,0.4505496525229314,ord_2,,0
0d5d0fd4f56e7b,4,9,-0.8876974103785042,0.6114766518731148,ord_4,25,ord_1,0,9,3.57493335306534,13,-0.21686631233820663,ord_2,2.2574704365727816,0.5168120103383779,0.5521012938623179,ord_2,,0
0dcfc1df435baf,0,18,1.202152687098722,-0.6934934582824337,ord_2,12,,5,0,,20,0.18390396337648832,ord_3,2.4929276348710743,-0.5836012238003894,0.9823077227197903,ord_1,0,1
0e1709af9fe7cd,0,5,-2.9254048802786707,1.0224803302308958,ord_0,15,ord_0,3,1,0.7864863979149901,62,-0.013005277999369479,ord_3,2.2669704213001953,,0.6628379994351017,ord_2,5,0
0e3a21dd5ada15,3,11,2.9432357975782786,0.32628742668828103,ord_2,4,ord_0,6,1,2.17697445185985,10,0.02163681123858701,ord_3,1.1653092909410123,,0.727494445279542,ord_2,2,1
0e7d43b80eb4a7,0,6,-0.34070144471444685,-1.7379619225999008,ord_4,11,ord_1,8,8,-0.9021538626726671,21,,ord_1,-1.3958156200618395,0.29398941371911474,0.6001161980455338,ord_2,0,0
0ec09c9ec6ca7d,0,18,,-0.25883041251201266,ord_1,1,ord_3,7,2,1.3146974561788332,35,,ord_1,0.7743164721545759,0.5288949150395497,0.6513764957449897,ord_4,0,1
0ed5c5ec254b8c,7,0,,,,11,ord_0,1,1,0.8918125709232123,50,-0.1595583204187303,,2.1125749223393493,0.0771880072659841,,ord_1,,1
0ee19d23866721,0,2,-1.5094564730484663,-1.1999711891654563,ord_0,12,ord_1,0,9,0.3153298341674262,16,-1.2933332006048524,ord_1,0.1602485640731519,0.2221643474037047,0.0,ord_0,0,0
0efd6046c7142c,0,4,,0.048409185434437785,ord_0,5,ord_1,4,4,2.114084320270334,15,-0.013575041081330681,ord_3,0.6172490592961254,0.636133717923231,0.8562962433015182,ord_2,,1
0f077945c6f7bb,2,0,-3.518405206684478,-0.41292549269474477,ord_1,2,ord_2,0,24,1.1075291012309745,33,0.40647988940623797,,2.311044041875763,,0.5499366893903144,ord_4,0,1
0f1794363cb4a7,0,14,3.8515960896350894,,ord_1,1,ord_3,11,1,1.4563299306806536,9,,ord_1,0.5589926843180728,0.3273803124174901,,ord_6,1,1
0f256ff8ee8bbb,0,3,,0.8892800913483716,ord_1,0,,0,5,1.0324497275791438,40,-0.7138000872950896,,-1.4361405335680557,-0.3590144108091797,0.2520160143268402,ord_1,0,1
0f4e54b3bf2924,6,0,,1.1018714982147377,,3,ord_0,27,1,-1.153899688202592,34,-0.02397106259992432,ord_1,-1.5652354595037516,-0.09727288868046365,0.6366788617168959,ord_3,5,1
0f5e3c293ef163,0,3,,-1.021464896613137,ord_1,0,ord_4,4,2,0.29363254434825214,63,-0.5170218315653347,ord_3,0.24433571090186607,0.321890062846937,0.9177297060155858,ord_2,6,0
0f9be1a46ef434,4,1,0.3361450614585909,1.680962992660499,ord_4,14,,3,2,-0.34835097463459164,25,-0.17115355828482237,ord_2,-0.026467833911449162,0.2724669463640978,0.0,ord_0,5,0
10997bb018df82,0,4,-1.7775593085977277,1.2524683666371654,,1,ord_3,2,34,0.7393771666262302,10,0.6223445716602667,ord_0,-0.24393933669276688,,0.8680486716452209,ord_5,3,0
109c8a3f130bdd,3,4,,,ord_1,3,ord_3,5,0,0.4596523064476511,49,-0.4397319802870776,ord_3,-1.016701329150048,,0.6170885354254456,ord_2,0,0
109df9f624089c,6,0,1.1703590720825974,-0.548751983224334,ord_3,0,,0,5,3.0007731598852168,15,0.3087460896914551,,1.383786930659308,0.41904321893196955,0.6390984205415854,ord_3,2,0
10e86d04922027,0,11,0.3248371888933068,-0.36176175835766844,ord_1,2,ord_1,9,36,1.049784467228627,1,,ord_0,-0.6730938244300307,0.09489843140762505,0.9474490825368492,ord_3,0,1
112f31505ee132,2,2,,0.07578195283658123,ord_0,1,ord_1,16,,-3.1440656941606457,24,-0.4803558562830922,ord_1,-1.3762000073346539,0.3671536997425069,0.510198843792514,ord_4,1,0
1173ea0d6f0d24,0,1,,-0.4856678596611114,ord_4,1,ord_3,0,3,3.2567601228625556,59,0.7846823024937796,ord_2,0.9890706961131793,,0.884391439839717,ord_0,2,1
11b61c09a88599,0,4,,0.007519309455529477,ord_3,1,ord_0,1,,-3.270481412249987,42,-0.44572683686820347,ord_3,2.2465962926305516,0.1727250510910879,0.2837769000112756,ord_5,1,0
11bc6ba36a4305,5,0,1.999707602400721,-1.2027388056957793,ord_1,3,,31,1,-0.946586006265524,26,0.5211724010681744,ord_2,-1.3455470984618667,-0.2541396288495713,0.5835594816650149,ord_3,0,0
1271baafd5ddda,0,3,,-0.8080816120851112,ord_1,1,,1,6,0.4392039362704673,20,-0.2438658756936591,ord_1,0.5556549586745848,0.16731791757762096,0.35090822878786787,ord_3,0,1
12a9b69f02c864,1,4,,,ord_0,8,ord_0,1,0,0.2657554452968113,37,-0.2709510198612908,ord_1,,0.18829591320132488,0.5021053031586097,ord_0,1,1
12ac75085316ab,3,1,1.4331300850849649,5.459952679809717,,1,ord_3,7,2,0.8205484653864757,21,-0.3470249049135712,ord_2,0.8412866659165783,,0.7454641421389817,ord_5,,0
12c35b72dc5bf8,2,0,,-0.20614394854812584,,3,ord_1,33,0,,41,,ord_3,-2.0920695814530905,,,ord_5,2,0
1319554fa6c757,0,11,-0.3066071194942659,2.0900715760507618,ord_2,12,ord_1,3,,,5,,ord_2,0.38176634744799287,,0.7781089538175433,ord_3,9,1
1335ac6e63a412,4,3,1.5652959645133206,-2.605298427620426,,2,,8,,,23,-0.47826761986201627,ord_0,1.6603372533560616,0.13325497504439013,0.05462155229543079,ord_1,,1
134786c8b9e593,2,4,-1.4868798839218458,2.598414528039314,,4,,0,18,,20,0.5942179162945828,ord_3,0.5051799895896876,,0.928691150293023,ord_0,8,1
13bf9eceda6217,1,3,-0.595052788641043,2.7058529334322943,ord_0,16,ord_0,2,0,0.4163244165719462,35,0.000308108854243927,ord_0,-0.6126196922102731,-0.4984450200806867,,ord_0,9,1
13c9a779f6ffaf,12,0,,1.3511745864914637,ord_0,3,ord_3,0,,,11,,ord_3,-1.8398006353369816,,0.5027852563301181,ord_0,5,1
143bd0c6d76ae2,1,1,,1.4857636311694322,,4,,0,1,-0.8076926336604986,39,0.0039424679891318926,ord_3,-2.241179728319031,-0.46976079732336046,0.6800231017969022,ord_0,3,1
14526f12bc68ee,0,1,-2.33619440383985,2.734509860003346,ord_0,5,ord_3,1,2,1.1573415284652702,90,,ord_2,1.6948274134713803,0.4489833573745933,0.9375286978660311,ord_6,9,1
149ed661e79cd5,4,1,-2.0036284462547655,-3.0114507627704494,ord_1,7,ord_1,0,3,-0.3481023221648736,48,0.7345845689652896,ord_2,-1.0742096579122706,,0.79128390398283,ord_0,,1
14b0deb5850a1a,13,1,0.3121686304150437,2.066074278193656,ord_0,8,ord_3,2,,,11,0.235205355206479,ord_3,2.420242213874552,0.48832107393161195,0.5403316677104951,ord_0,,1
14ccef656b0b64,2,3,-1.1438199374762252,0.9195939213813004,ord_2,4,ord_1,1,11,1.944917943062241,11,0.08175336403467248,ord_2,0.8307375286706252,0.2645434824951263,0.8181857121077561,ord_3,3,1
14dd2e12b6a609,0,2,,-1.4142993718974644,ord_4,1,ord_2,18,31,-0.5249548833773067,1,0.29037903822154354,,,-0.31187295689358624,0.5830096900571227,ord_4,0,1
157059a908a7e6,0,6,-0.8901308315124664,1.317535367668106,ord_0,4,ord_3,2,13,0.9497796589631492,20,-0.35545352688562437,,2.332333177043059,-0.3004289300006687,0.4445731953717979,ord_0,2,0
1571a0fb576c15,3,2,0.35215501036937236,1.1738483946354987,ord_3,4,ord_1,0,0,-0.5008959690443963,31,-0.77980318602682,ord_2,-0.3447850414045941,0.2048675108837578,0.0,ord_0,3,1
157fbe7118dfee,1,3,,0.24648342416127567,,0,,11,3,-2.5132702362547787,20,-1.058817349174041,ord_3,-1.4135845650703505,-0.16162972032910292,0.0,ord_4,0,0
159388f5f36a70,3,2,-1.1953303780717448,1.190428358224118,,0,,2,3,,73,-0.47396553692899224,,1.667506547448507,0.4383611939569689,0.4334853375914097,ord_0,0,1
159bf10db543ee,1,15,,1.772724530034293,ord_3,5,ord_1,8,3,1.480173543847629,24,,ord_1,0.8438992375452623,,0.9357465929431316,ord_4,5,1
15cb0d7671f232,0,2,-2.087226723551213,0.2992303735562649,ord_0,3,ord_2,0,21,1.9736572478674703,1,,ord_3,-1.2745586417503318,0.7164178598553625,,ord_0,2,1
162b1eb8b59e36,5,1,-0.17160900589575223,-0.2115171693343838,ord_1,1,ord_4,8,18,,13,,ord_3,-0.3667163232290954,0.6911006305296619,0.8962532557342834,ord_2,,1
1661d6e10dd203,0,23,1.4608148514635508,1.1033085562313112,ord_1,0,ord_0,5,1,-0.3699733798524192,39,-0.11440210526398778,ord_2,0.1768317269657031,0.17725616630789578,0.7740991111030168,ord_4,2,0
17089e0ead3e05,0,7,0.23457226060161696,-0.18289628585776252,ord_0,11,ord_0,1,22,,2,0.17901961289360227,ord_2,1.6708956160462956,-0.19780343233969921,0.6794673873456196,ord_6,5,1
17e6011ff6e57c,5,2,,1.4296683952960914,ord_3,20,ord_1,6,1,2.8067874382294717,21,-0.18936962137875346,ord_1,-0.32083134331287705,0.2170963980448148,0.8228587290464173,ord_2,6,1
1834f33aba0603,1,2,-2.9409416146889673,-2.3396498543785853,,0,ord_3,4,,0.47212222672848236,17,-0.6964970409515849,,0.33235250494386304,0.34453809087144927,0.8451078173653108,ord_3,0,0
183bc564aa0c34,19,0,,1.4806274558382957,ord_0,2,,0,0,,61,-0.2975871730390445,ord_2,2.045097787707239,-0.33317784475684786,,ord_3,7,1
18f416d6dd8ea0,0,5,1.0733436560072966,2.5605311369620694,ord_0,49,ord_1,2,,2.801766634369593,35,-0.165203644610722,ord_2,1.6967749422110587,0.19917358653084932,0.710854277625391,ord_2,,1
190efe78bb9ab3,1,12,2.058962444691932,0.4363939268960513,ord_0,6,ord_2,5,,,6,0.20765164735332875,,1.2073991409648777,0.411052959536903,,ord_1,1,1
191d272f1aa77e,6,0,-0.8051239503016043,-0.2778262567952439,ord_4,2,ord_3,0,35,-0.8768063126024703,5,-0.572722812688078,ord_3,-1.8284509067438919,0.0958824400554921,0.726051078198682,ord_0,2,0
19323224de198c,0,1,-0.6944399558229511,0.9142803200461604,,1,ord_1,2,2,-0.3851859273258895,52,0.016860154469342054,ord_3,2.2627039042097614,-0.20787807726067747,0.3942689755102984,ord_4,3,0
196a03c3f9d698,0,5,-0.8136968657540199,0.39408956473749635,ord_2,20,ord_1,0,12,,11,-0.2537489743381445,ord_2,1.2461649766273406,0.7010392740827426,,ord_0,4,1
1970ab7b516574,5,2,-1.2667986153019828,,ord_3,21,ord_1,1,3,-0.9143874541346461,43,-0.24510024904634892,ord_1,-1.5221750986958313,0.7237618244782109,0.31573293907078936,ord_0,3,1
19d81d725eb646,3,1,-2.4781396006125798,1.2972460596439714,ord_4,1,,1,17,2.3931342200246606,40,0.2330871470575901,ord_2,0.7066608861805118,0.2779602565834411,0.852773371574809,ord_3,0,1
19e48a7a954d4b,0,5,-1.7003446075171444,4.419972406394725,ord_1,50,,0,,1.54455926498979,9,,ord_3,1.8858008208913877,0.5298365777486649,0.47200820569103813,ord_2,12,0
19ea3f4b3ae815,4,1,-1.1081544594790964,-1.7739449715940525,ord_2,0,,0,38,3.023258776658411,4,0.547332686178539,,2.4925303219497437,-0.19047579302834158,,ord_3,,0
19fefb76d10943,1,26,2.0520630786371155,-1.5928035191546688,ord_4,10,,5,0,1.4597612548172625,68,-0.03803161309777242,ord_3,1.7343113472605798,-0.7629578673726533,0.44034615181117054,ord_2,0,1
1a1688e7da6476,6,1,-2.815412436699862,2.516922274218897,ord_0,3,,1,4,,50,-0.24831673641291824,ord_3,2.943497139949688,0.31766152898268407,,ord_3,11,1
1a24eb4a829746,4,0,-1.3587105617473423,-1.028667209590493,ord_0,5,ord_1,0,,1.4522684308794767,8,-0.17546032527510327,ord_2,0.7356548462482344,-0.13909333839360244,0.8374191785430289,ord_5,0,1
1a3720a0160aed,0,20,2.717813611406241,0.16591668787137331,ord_2,2,ord_0,13,0,,73,-0.02865785331922084,ord_0,-0.6806207528309911,,0.8269775650908204,ord_3,1,1
1a39e0b61f032e,2,2,-1.8246659290580802,1.5339177594518625,,23,ord_2,0,9,2.0562498812199035,23,-0.6636823431748983,ord_2,1.687549248919082,-0.75062252545208,0.6913735288519717,ord_0,6,1
1b121caae74ed4,8,0,-2.164859651774761,3.7112868914738666,ord_2,16,,0,,,22,,ord_3,-0.8018043965921463,0.183517508993506,0.45607365823243734,ord_0,7,1
1b97f779446698,0,1,,-0.10777757501251195,ord_1,13,ord_0,0,1,-0.3723525094559809,65,-0.03837468298404523,ord_3,-1.8807195157123313,-0.18170306777152048,0.0,ord_1,,0
1bf7a08086d0dd,0,26,0.9636880971882709,-1.540454459199071,ord_2,7,ord_1,14,,,84,-0.01756975490077333,ord_1,-0.7057062957954816,0.08201687664114109,0.8326057775989918,ord_3,0,1
1d6af7bcc3852f,0,4,,,ord_0,8,ord_0,0,0,1.587867799066994,42,0.16657276137284407,ord_2,-1.201944851514374,-0.22727742941743162,0.7626152144149769,ord_0,1,1
1d99f1a0eff415,12,0,2.0266465680268344,-1.8759002471026762,ord_1,1,ord_3,9,4,1.4246165004612203,10,0.4491203546298307,ord_2,0.7690812739301438,,0.8800557013424076,ord_6,0,1
1dbfb6da8fd03c,9,0,,,ord_1,4,,3,13,,17,-1.1547073444061127,ord_2,-2.12414548122133,,0.0,ord_1,3,0
1e0068a58a8ea6,0,2,,2.3129805647826673,,1,,2,,,105,,ord_0,-0.045126324933078846,0.2723167611851993,0.0,ord_3,5,0
1e0da0fd100b4d,2,4,-0.5776985196731739,1.14553007369507,ord_3,24,ord_2,0,8,1.9875011557557083,16,0.43051031716248334,ord_1,0.24711871674667918,-0.046358764878506625,0.8120774016963682,ord_0,,0
1e949ce103fbd3,0,22,2.2814632117797147,0.8463603378289356,,15,,12,0,0.28568092974588344,52,-0.8222209886974488,ord_2,-0.992020793123947,,0.6935326115565392,ord_2,5,0
1eed083ede9911,4,4,,1.1254216681156712,,10,,0,4,,11,-0.25297540496600757,ord_0,2.463851644810075,-0.26040475486977716,0.2984005323668126,ord_2,4,1
1f4b877e0c549d,4,0,-1.9422279522156796,0.23820027334271143,ord_2,25,ord_1,0,9,0.8491431585600238,28,-0.38572807027326383,ord_2,-1.2624588931968856,-0.4232431110062705,0.5342130555090299,ord_0,3,1
1f683045d4a7c7,5,0,-0.9546059263669214,-2.2034893664530872,ord_3,3,,35,,-1.5501211062123645,17,-0.9980105496849524,ord_3,-1.7299553540262917,-0.6950909117992226,,ord_5,,1
1f87032cfa82f7,2,2,-1.7240214811059829,1.6134300735184874,ord_3,20,ord_0,1,,0.2630525848426253,6,-0.1994919423431598,ord_3,2.0606625243913825,-0.17158173948796857,0.682138079446355,ord_0,6,1
1fa720a666bb4f,0,14,,2.30488967509589,ord_4,17,,1,4,,15,-0.04811956863134148,ord_1,0.9152961857769966,0.5096034055791442,0.8092340091660071,ord_3,9,0
201de74a909f15,0,3,-0.2557585547632178,-0.5217615244313756,ord_4,3,ord_0,54,1,-1.072340952751261,74,-0.3703048650706142,ord_0,-1.8851514730982053,,0.6513489421926797,ord_5,2,0
204ffca839a029,4,1,-0.5552503575382155,1.5520886437495298,ord_2,3,,1,30,,8,,ord_0,2.170331068176701,-0.0490973215301527,0.4520115042760516,ord_1,6,0
20cc9bc9d93fb4,2,2,-2.6970869586216235,0.011493667009721487,,1,ord_3,2,36,-0.510914615256429,17,-1.0467141407474763,ord_1,2.302249991342683,-0.35583405761483927,0.0,ord_0,1,0
20d15c9b990f4d,0,4,-2.0562723274317527,1.3596892728186802,ord_3,3,ord_1,1,23,0.562858268813913,4,0.1564064427013616,ord_3,1.5479547738307082,0.2940615512379109,0.83419149999749,ord_5,3,0
20f6fd424a1ad2,2,1,-2.516373026814634,0.30277009881795397,ord_3,2,,1,31,-0.239433726943533,1,-0.49983931855478597,ord_3,-1.752079335015213,-0.5542989244029874,0.5337324503709981,ord_0,0,0
211d9d32f87fdd,1,7,0.13010657977067797,-0.3509907533239326,,1,,0,,1.7590160440363145,81,,ord_3,-1.7933836411126323,0.5881433693608276,0.6460421939504177,ord_0,3,0
